Date,Open,High,Low,Close,Adj Close,Volume
2016-09-28,26900.000000,27460.000000,26825.000000,27130.000000,26244.871094,2525300
2016-09-29,27480.000000,27480.000000,26935.000000,27140.000000,26254.546875,2138400
2016-09-30,26920.000000,27235.000000,26605.000000,26605.000000,25737.000000,2195500
2016-10-03,26800.000000,26890.000000,26285.000000,26445.000000,25582.220703,2022700
2016-10-04,26555.000000,26570.000000,25930.000000,26170.000000,25316.191406,2114800
2016-10-05,26250.000000,26790.000000,26085.000000,26780.000000,25906.291016,2409500
2016-10-06,26795.000000,26940.000000,26360.000000,26365.000000,25504.830078,1906800
2016-10-07,26375.000000,26750.000000,26285.000000,26690.000000,25819.226563,1756300
2016-10-11,26500.000000,26615.000000,26280.000000,26285.000000,25427.439453,1581200
2016-10-12,26115.000000,26335.000000,25845.000000,25865.000000,25021.142578,1488200
2016-10-13,26015.000000,26535.000000,25925.000000,26075.000000,25224.291016,2246100
2016-10-14,25740.000000,26220.000000,25620.000000,26170.000000,25316.191406,1639400
2016-10-17,26470.000000,26475.000000,25665.000000,25935.000000,25088.859375,2195300
2016-10-18,25830.000000,26315.000000,25635.000000,26215.000000,25359.722656,1660200
2016-10-19,26110.000000,26315.000000,25975.000000,26080.000000,25229.128906,1076600
2016-10-20,25940.000000,27270.000000,25810.000000,26950.000000,26070.744141,5201400
2016-10-21,26000.000000,26190.000000,25025.000000,25185.000000,24363.326172,6095600
2016-10-24,24900.000000,24900.000000,23940.000000,23970.000000,23187.966797,4382400
2016-10-25,23900.000000,24725.000000,23870.000000,24685.000000,23879.640625,3211300
2016-10-26,24540.000000,25000.000000,24410.000000,24520.000000,23720.023438,2351400
2016-10-27,23520.000000,24895.000000,23515.000000,24885.000000,24073.117188,5839500
2016-10-28,25095.000000,25625.000000,25010.000000,25590.000000,24755.117188,3218000
2016-10-31,25600.000000,25900.000000,25345.000000,25440.000000,24610.007813,2172000
2016-11-01,25430.000000,25590.000000,25210.000000,25445.000000,24614.845703,1350700
2016-11-02,25300.000000,25585.000000,24950.000000,25395.000000,24566.476563,1973200
2016-11-04,25000.000000,25070.000000,24360.000000,24400.000000,23603.937500,2154600
2016-11-07,24615.000000,24680.000000,24240.000000,24535.000000,23734.535156,1231900
2016-11-08,24695.000000,24845.000000,24390.000000,24420.000000,23623.287109,1031400
2016-11-09,24590.000000,24600.000000,22200.000000,22915.000000,22167.388672,4233900
2016-11-10,24060.000000,24550.000000,23900.000000,24410.000000,23613.613281,2427000
2016-11-11,24555.000000,24565.000000,24010.000000,24100.000000,23313.728516,1336600
2016-11-14,24100.000000,24920.000000,23920.000000,24840.000000,24029.583984,1660800
2016-11-15,24705.000000,24885.000000,24530.000000,24860.000000,24048.929688,1143100
2016-11-16,25460.000000,26215.000000,25370.000000,25550.000000,24716.419922,3217200
2016-11-17,25670.000000,26050.000000,25610.000000,26050.000000,25200.107422,1863300
2016-11-18,26600.000000,26840.000000,26185.000000,26815.000000,25940.150391,2644300
2016-11-21,27110.000000,27650.000000,26900.000000,27650.000000,26747.906250,2920800
2016-11-22,27465.000000,27880.000000,27430.000000,27855.000000,26946.218750,2230100
2016-11-24,28250.000000,28435.000000,27560.000000,27635.000000,26733.396484,2711800
2016-11-25,27745.000000,27950.000000,27565.000000,27865.000000,26955.892578,1666700
2016-11-28,27810.000000,28120.000000,27685.000000,27970.000000,27057.466797,1668500
2016-11-29,28090.000000,28090.000000,27745.000000,27990.000000,27076.814453,1164300
2016-11-30,28245.000000,28245.000000,27675.000000,27775.000000,26868.828125,1799200
2016-12-01,28000.000000,28130.000000,27860.000000,27940.000000,27028.445313,1601100
2016-12-02,27770.000000,27905.000000,26860.000000,27045.000000,26162.642578,2340400
2016-12-05,26850.000000,27315.000000,26650.000000,27070.000000,26186.828125,1347100
2016-12-06,27395.000000,27925.000000,27190.000000,27865.000000,26955.892578,1699300
2016-12-07,28000.000000,28360.000000,27775.000000,27980.000000,27067.138672,1830200
2016-12-08,28230.000000,28250.000000,27925.000000,28225.000000,27304.146484,1463100
2016-12-09,28400.000000,29420.000000,28370.000000,29255.000000,28300.541016,4185700
2016-12-12,29900.000000,30180.000000,28900.000000,29400.000000,28440.810547,3680900
2016-12-13,29170.000000,29230.000000,28115.000000,28275.000000,27352.515625,3044500
2016-12-14,28275.000000,28320.000000,27880.000000,27975.000000,27062.300781,1786000
2016-12-15,28200.000000,28320.000000,27320.000000,27575.000000,26675.353516,3090700
2016-12-16,27300.000000,27310.000000,26030.000000,26405.000000,25543.523438,5356400
2016-12-19,25000.000000,25430.000000,24340.000000,24540.000000,23739.373047,5629700
2016-12-20,24515.000000,25135.000000,24400.000000,24815.000000,24005.398438,4057600
2016-12-21,25000.000000,25110.000000,24455.000000,24530.000000,23729.695313,2214900
2016-12-22,24110.000000,24430.000000,23505.000000,23595.000000,22825.203125,3360600
2016-12-26,23860.000000,24735.000000,23800.000000,24555.000000,23753.882813,2363800
2016-12-27,24710.000000,24820.000000,24060.000000,24555.000000,23753.882813,2315700
2016-12-28,24415.000000,24585.000000,24225.000000,24345.000000,23550.734375,1312200
2016-12-29,24200.000000,24420.000000,24115.000000,24405.000000,23608.775391,1095300
2016-12-30,24370.000000,24635.000000,24320.000000,24540.000000,23739.373047,1199600
2017-01-04,24540.000000,24545.000000,24330.000000,24480.000000,23681.330078,1437600
2017-01-05,24555.000000,24840.000000,23875.000000,24085.000000,23299.216797,2546200
2017-01-06,24000.000000,24215.000000,23920.000000,24050.000000,23265.357422,1443500
2017-01-10,24490.000000,24530.000000,24185.000000,24370.000000,23574.917969,1725900
2017-01-11,24650.000000,25350.000000,24580.000000,25145.000000,24324.632813,3224400
2017-01-12,25300.000000,25410.000000,24700.000000,25200.000000,24377.839844,2581800
2017-01-13,24900.000000,25085.000000,23620.000000,23750.000000,22975.146484,7589200
2017-01-16,23300.000000,23450.000000,22905.000000,23200.000000,22443.087891,3675600
2017-01-17,22945.000000,23795.000000,22945.000000,23585.000000,22815.531250,3212300
2017-01-18,23515.000000,23705.000000,23155.000000,23465.000000,22699.445313,2830200
2017-01-19,23285.000000,24095.000000,23050.000000,23800.000000,23023.513672,3607900
2017-01-20,23815.000000,24130.000000,23540.000000,23630.000000,22859.062500,2092400
2017-01-23,23520.000000,23700.000000,23280.000000,23510.000000,22742.976563,1208300
2017-01-24,23440.000000,23570.000000,23250.000000,23265.000000,22505.966797,1106800
2017-01-25,23500.000000,23655.000000,23280.000000,23595.000000,22825.203125,1193100
2017-01-26,23600.000000,23710.000000,23455.000000,23570.000000,22801.017578,1453300
2017-01-27,23630.000000,23630.000000,23405.000000,23490.000000,22723.628906,836000
2017-01-30,23500.000000,23650.000000,23480.000000,23565.000000,22796.183594,718700
2017-01-31,23230.000000,23510.000000,23100.000000,23120.000000,22365.699219,1350200
2017-02-01,22500.000000,22720.000000,22005.000000,22625.000000,21886.847656,3082600
2017-02-02,22815.000000,22965.000000,22450.000000,22520.000000,21785.275391,1624500
2017-02-03,22845.000000,23975.000000,22820.000000,23945.000000,23163.785156,3698300
2017-02-06,24000.000000,24160.000000,23570.000000,23735.000000,22960.634766,1593200
2017-02-07,23360.000000,23560.000000,23200.000000,23230.000000,22472.113281,1210000
2017-02-08,23330.000000,23425.000000,22905.000000,23260.000000,22501.132813,1404700
2017-02-09,23230.000000,23690.000000,23050.000000,23405.000000,22641.400391,1605200
2017-02-10,23650.000000,23730.000000,23355.000000,23645.000000,22873.572266,1319100
2017-02-13,23785.000000,23850.000000,23550.000000,23655.000000,22883.244141,829300
2017-02-14,23495.000000,23575.000000,23255.000000,23260.000000,22501.132813,1010200
2017-02-15,23365.000000,23480.000000,22680.000000,22690.000000,21949.726563,1721700
2017-02-16,22770.000000,23150.000000,22745.000000,23120.000000,22365.699219,1304900
2017-02-17,23060.000000,23420.000000,22875.000000,23355.000000,22593.033203,1380800
2017-02-20,23155.000000,23205.000000,22895.000000,23095.000000,22341.515625,808000
2017-02-21,23120.000000,23285.000000,23030.000000,23135.000000,22380.210938,627300
2017-02-22,23170.000000,23310.000000,23010.000000,23310.000000,22549.500000,868200
2017-02-23,23220.000000,23255.000000,23060.000000,23205.000000,22447.925781,684600
2017-02-24,23215.000000,23800.000000,23130.000000,23715.000000,22941.287109,1790500
2017-02-27,23495.000000,23875.000000,23490.000000,23680.000000,22907.427734,1012500
2017-02-28,23795.000000,23825.000000,23485.000000,23500.000000,22733.302734,1089600
2017-03-01,23505.000000,23520.000000,23230.000000,23285.000000,22525.314453,1210900
2017-03-02,23445.000000,23450.000000,22835.000000,22875.000000,22128.691406,2038100
2017-03-03,22970.000000,23830.000000,22940.000000,23710.000000,22936.451172,4834200
2017-03-06,23980.000000,24515.000000,23865.000000,24240.000000,23449.158203,3459900
2017-03-07,24540.000000,24920.000000,24375.000000,24690.000000,23884.476563,3531200
2017-03-08,25210.000000,25320.000000,24710.000000,24825.000000,24015.072266,3807800
2017-03-09,25000.000000,25045.000000,24540.000000,24660.000000,23855.457031,2139300
2017-03-10,24660.000000,25040.000000,24620.000000,24735.000000,23928.009766,2228200
2017-03-13,24710.000000,25010.000000,24480.000000,25000.000000,24184.363281,1423100
2017-03-14,25000.000000,25070.000000,24830.000000,24890.000000,24077.951172,1058600
2017-03-15,24840.000000,25030.000000,24840.000000,24985.000000,24169.853516,1118200
2017-03-16,24945.000000,25195.000000,24935.000000,25155.000000,24334.308594,1247500
2017-03-17,25055.000000,25635.000000,24845.000000,25580.000000,24745.441406,2569100
2017-03-21,26250.000000,26555.000000,25890.000000,26265.000000,25408.091797,4210600
2017-03-22,26140.000000,27645.000000,26130.000000,27405.000000,26510.898438,6143900
2017-03-23,27695.000000,28070.000000,26515.000000,26830.000000,25954.658203,6124900
2017-03-24,26835.000000,27220.000000,26580.000000,26860.000000,25983.679688,2435300
2017-03-27,26920.000000,27170.000000,26735.000000,26885.000000,26007.863281,1750300
2017-03-28,26885.000000,26895.000000,26300.000000,26635.000000,25766.021484,2155300
2017-03-29,26500.000000,26840.000000,26325.000000,26670.000000,26223.232422,1700000
2017-03-30,26680.000000,26755.000000,25975.000000,25995.000000,25559.539063,1892100
2017-03-31,25965.000000,26385.000000,25640.000000,25835.000000,25402.218750,2181300
2017-04-03,25965.000000,26785.000000,25930.000000,26755.000000,26306.806641,1992300
2017-04-04,26820.000000,26980.000000,25890.000000,26055.000000,25618.533203,2492100
2017-04-05,26055.000000,26430.000000,25635.000000,26090.000000,25652.945313,1970500
2017-04-06,26090.000000,26530.000000,26010.000000,26370.000000,25928.257813,2201600
2017-04-07,26370.000000,26370.000000,25395.000000,25765.000000,25333.390625,2805700
2017-04-10,25630.000000,26030.000000,25440.000000,25775.000000,25343.224609,1603200
2017-04-11,25705.000000,25875.000000,25480.000000,25715.000000,25284.230469,1169400
2017-04-12,25300.000000,25675.000000,25300.000000,25610.000000,25180.988281,1297100
2017-04-13,25420.000000,25675.000000,25120.000000,25240.000000,24817.185547,1381900
2017-04-14,25280.000000,26240.000000,25260.000000,25760.000000,25328.476563,2508700
2017-04-17,26025.000000,26660.000000,26025.000000,26505.000000,26060.994141,2266700
2017-04-18,26720.000000,26900.000000,26415.000000,26715.000000,26267.478516,2159600
2017-04-19,26865.000000,27375.000000,26780.000000,27160.000000,26705.023438,3006700
2017-04-20,27305.000000,27555.000000,26800.000000,26815.000000,26365.802734,2620100
2017-04-21,27180.000000,27345.000000,26910.000000,27005.000000,26552.619141,2015900
2017-04-24,27300.000000,27515.000000,27150.000000,27370.000000,26911.503906,1984000
2017-04-25,27645.000000,28015.000000,27570.000000,27960.000000,27491.621094,2972200
2017-04-26,28020.000000,28020.000000,27510.000000,27620.000000,27157.318359,2008300
2017-04-27,27800.000000,27800.000000,27270.000000,27465.000000,27004.914063,1927200
2017-04-28,27000.000000,28260.000000,26915.000000,28045.000000,27575.199219,5641200
2017-05-01,28400.000000,28460.000000,28220.000000,28315.000000,27840.675781,2219800
2017-05-02,28300.000000,28460.000000,28135.000000,28355.000000,27880.003906,1468600
2017-05-08,28980.000000,29365.000000,28730.000000,28810.000000,28327.382813,3446600
2017-05-09,28700.000000,28975.000000,28650.000000,28735.000000,28253.638672,1417300
2017-05-10,28955.000000,29500.000000,28640.000000,29500.000000,29005.824219,2613700
2017-05-11,29500.000000,29710.000000,29390.000000,29545.000000,29050.070313,1879600
2017-05-12,29550.000000,29760.000000,29300.000000,29480.000000,28986.160156,1374500
2017-05-15,29170.000000,30140.000000,28965.000000,29735.000000,29236.886719,2715000
2017-05-16,29885.000000,30260.000000,29835.000000,29990.000000,29487.615234,2600600
2017-05-17,29950.000000,30680.000000,29905.000000,30490.000000,29979.240234,2631700
2017-05-18,30030.000000,30580.000000,30010.000000,30430.000000,29920.244141,2094800
2017-05-19,30650.000000,30700.000000,30190.000000,30300.000000,29792.423828,1471900
2017-05-22,30470.000000,30550.000000,30230.000000,30490.000000,29979.240234,1126500
2017-05-23,30550.000000,30890.000000,30460.000000,30880.000000,30362.705078,1742900
2017-05-24,31000.000000,31900.000000,30970.000000,31880.000000,31345.955078,3079900
2017-05-25,31990.000000,32300.000000,31620.000000,31770.000000,31237.796875,2704400
2017-05-26,32070.000000,33510.000000,31850.000000,33510.000000,32948.648438,5309300
2017-05-29,33250.000000,34610.000000,32900.000000,33950.000000,33381.277344,6195600
2017-05-30,34100.000000,34450.000000,33610.000000,34010.000000,33440.273438,3206000
2017-05-31,33900.000000,34200.000000,33350.000000,33650.000000,33086.304688,2926000
2017-06-01,33440.000000,33600.000000,33010.000000,33160.000000,32604.511719,2261300
2017-06-02,33220.000000,33810.000000,32670.000000,33540.000000,32978.148438,3654500
2017-06-05,33500.000000,34590.000000,33420.000000,34570.000000,33990.890625,3266100
2017-06-06,34940.000000,35330.000000,33880.000000,34630.000000,34049.886719,4438200
2017-06-07,35070.000000,35070.000000,34080.000000,34250.000000,33676.250000,3027600
2017-06-08,34490.000000,34760.000000,33940.000000,33980.000000,33410.777344,2629600
2017-06-09,34250.000000,34970.000000,34100.000000,34820.000000,34236.707031,3173000
2017-06-12,34120.000000,34390.000000,33250.000000,34020.000000,33450.105469,3363200
2017-06-13,33890.000000,34300.000000,33540.000000,34160.000000,33587.757813,2122700
2017-06-14,34990.000000,35260.000000,34760.000000,34760.000000,34177.710938,3121500
2017-06-15,35100.000000,36360.000000,35020.000000,36250.000000,35642.750000,4918500
2017-06-16,36000.000000,36680.000000,35850.000000,36040.000000,35436.265625,4438100
2017-06-19,36230.000000,37030.000000,36180.000000,36960.000000,36340.855469,3239300
2017-06-20,37600.000000,37720.000000,37270.000000,37450.000000,36822.644531,2888300
2017-06-21,37500.000000,37720.000000,37070.000000,37200.000000,36576.835938,2914700
2017-06-22,37200.000000,37730.000000,37110.000000,37400.000000,36773.488281,2269400
2017-06-23,37640.000000,38580.000000,37540.000000,38440.000000,37796.062500,4287600
2017-06-26,38950.000000,39440.000000,38820.000000,39280.000000,38621.992188,3628000
2017-06-27,39520.000000,39530.000000,38570.000000,39320.000000,38661.324219,3591600
2017-06-28,38910.000000,39140.000000,37710.000000,37870.000000,37235.613281,4055900
2017-06-29,38350.000000,38870.000000,37610.000000,38780.000000,38130.371094,4131400
2017-06-30,37500.000000,37980.000000,37380.000000,37680.000000,37048.792969,3404500
2017-07-03,37690.000000,37840.000000,36800.000000,36920.000000,36301.527344,2846400
2017-07-04,36720.000000,36750.000000,34940.000000,35090.000000,34502.179688,6285300
2017-07-05,34520.000000,35680.000000,34000.000000,35420.000000,34826.656250,6657700
2017-07-06,35580.000000,36000.000000,34840.000000,34950.000000,34364.527344,3559200
2017-07-07,34450.000000,35290.000000,34260.000000,35160.000000,34571.007813,3137400
2017-07-10,35790.000000,36640.000000,35490.000000,36470.000000,35859.062500,3904100
2017-07-11,36690.000000,36780.000000,35650.000000,36060.000000,35455.933594,3508800
2017-07-12,35920.000000,36430.000000,35740.000000,36020.000000,35416.597656,2393300
2017-07-13,36400.000000,36460.000000,35930.000000,36150.000000,35544.421875,2303000
2017-07-14,36150.000000,36160.000000,35700.000000,35880.000000,35278.949219,1706000
2017-07-17,35880.000000,35880.000000,35880.000000,35880.000000,35278.949219,0
2017-07-18,35570.000000,36600.000000,35520.000000,36500.000000,35888.562500,2711300
2017-07-19,36770.000000,37670.000000,36680.000000,37640.000000,37009.468750,3377900
2017-07-20,37800.000000,37800.000000,37090.000000,37320.000000,36694.820313,2669000
2017-07-21,37420.000000,37710.000000,37140.000000,37220.000000,36596.500000,1958100
2017-07-24,36960.000000,36960.000000,36230.000000,36240.000000,35632.914063,2152700
2017-07-25,35930.000000,36350.000000,35080.000000,35300.000000,34708.664063,3331000
2017-07-26,35320.000000,36060.000000,35250.000000,35770.000000,35170.789063,3288200
2017-07-27,37510.000000,38570.000000,37100.000000,38490.000000,37845.226563,8042600
2017-07-28,37890.000000,38250.000000,37330.000000,37460.000000,36832.480469,3850400
2017-07-31,37250.000000,37790.000000,36930.000000,37480.000000,36852.148438,2520700
2017-08-01,37170.000000,37540.000000,36920.000000,37100.000000,36478.515625,2345500
2017-08-02,37320.000000,38040.000000,37080.000000,37890.000000,37255.277344,3297200
2017-08-03,37690.000000,37810.000000,37220.000000,37370.000000,36743.988281,2344300
2017-08-04,37210.000000,37670.000000,36760.000000,37600.000000,36970.132813,2339200
2017-08-07,37810.000000,38440.000000,37650.000000,38160.000000,37520.753906,2648000
2017-08-08,38030.000000,38620.000000,37980.000000,38190.000000,37550.250000,2183700
2017-08-09,37970.000000,38030.000000,37420.000000,37490.000000,36861.980469,2259600
2017-08-10,37430.000000,37620.000000,36620.000000,36720.000000,36104.878906,2347200
2017-08-11,36720.000000,36720.000000,36720.000000,36720.000000,36104.878906,0
2017-08-14,36020.000000,36370.000000,35900.000000,36010.000000,35406.769531,2229600
2017-08-15,36400.000000,37020.000000,36310.000000,36640.000000,36026.218750,2177400
2017-08-16,36620.000000,36930.000000,36260.000000,36680.000000,36065.546875,1433200
2017-08-17,36520.000000,37040.000000,36500.000000,36680.000000,36065.546875,1528000
2017-08-18,36080.000000,36260.000000,35840.000000,36100.000000,35495.261719,2084100
2017-08-21,36230.000000,36300.000000,35630.000000,35740.000000,35141.292969,1588700
2017-08-22,35670.000000,36360.000000,35630.000000,36080.000000,35475.597656,1809700
2017-08-23,36350.000000,36510.000000,35920.000000,35980.000000,35377.273438,1478400
2017-08-24,36000.000000,36070.000000,35740.000000,35920.000000,35318.277344,1277900
2017-08-25,36060.000000,36130.000000,35710.000000,36040.000000,35436.265625,1367900
2017-08-28,36200.000000,36920.000000,36130.000000,36840.000000,36222.867188,1964200
2017-08-29,36560.000000,36780.000000,36280.000000,36500.000000,35888.562500,1765700
2017-08-30,36790.000000,36840.000000,36450.000000,36450.000000,35839.402344,1351100
2017-08-31,36570.000000,36760.000000,36480.000000,36640.000000,36026.218750,1252000
2017-09-01,36990.000000,37210.000000,36770.000000,36800.000000,36183.535156,1685300
2017-09-04,36600.000000,37010.000000,36530.000000,36780.000000,36163.867188,1255100
2017-09-05,36780.000000,36840.000000,35790.000000,35900.000000,35298.613281,2189800
2017-09-06,35440.000000,35820.000000,35040.000000,35760.000000,35160.957031,1914800
2017-09-07,35760.000000,36020.000000,35340.000000,35420.000000,34826.656250,1581300
2017-09-08,35390.000000,36170.000000,35360.000000,36000.000000,35396.937500,2121800
2017-09-11,36170.000000,36680.000000,36070.000000,36680.000000,36065.546875,1565700
2017-09-12,37000.000000,37940.000000,36900.000000,37880.000000,37245.445313,2666100
2017-09-13,38100.000000,38100.000000,37630.000000,37770.000000,37137.285156,1535600
2017-09-14,38000.000000,38400.000000,37660.000000,37670.000000,37038.960938,2009000
2017-09-15,37900.000000,38350.000000,37740.000000,38250.000000,37609.246094,2235000
2017-09-18,38250.000000,38250.000000,38250.000000,38250.000000,37609.246094,0
2017-09-19,39460.000000,41020.000000,39200.000000,40950.000000,40264.015625,6499700
2017-09-20,42000.000000,43040.000000,41460.000000,42890.000000,42171.519531,7081700
2017-09-21,42760.000000,42880.000000,41680.000000,41750.000000,41050.617188,4201800
2017-09-22,41820.000000,42380.000000,41030.000000,41130.000000,40441.000000,3836800
2017-09-25,41350.000000,41720.000000,41050.000000,41200.000000,40509.824219,2146000
2017-09-26,40600.000000,40800.000000,40000.000000,40420.000000,39742.894531,3017000
2017-09-27,40640.000000,41140.000000,40310.000000,40850.000000,40275.296875,2484000
2017-09-28,41310.000000,41830.000000,41000.000000,41570.000000,40985.167969,2811600
2017-09-29,41340.000000,41770.000000,41280.000000,41560.000000,40975.308594,1607800
2017-10-02,41770.000000,42070.000000,41570.000000,41720.000000,41133.058594,1676000
2017-10-03,41980.000000,42030.000000,41600.000000,41760.000000,41172.492188,1678600
2017-10-04,41900.000000,42180.000000,41760.000000,42020.000000,41428.835938,1893900
2017-10-05,42110.000000,42550.000000,42020.000000,42540.000000,41941.519531,2011100
2017-10-06,43490.000000,43930.000000,43260.000000,43670.000000,43055.625000,3369900
2017-10-09,43670.000000,43670.000000,43670.000000,43670.000000,43055.625000,0
2017-10-10,44000.000000,44400.000000,43300.000000,43390.000000,42779.562500,2700000
2017-10-11,43450.000000,44090.000000,43300.000000,44030.000000,43410.562500,2054900
2017-10-12,44400.000000,44500.000000,43610.000000,43700.000000,43085.203125,2284800
2017-10-13,43490.000000,44220.000000,43420.000000,44150.000000,43528.871094,2279300
2017-10-16,44340.000000,44600.000000,43980.000000,44310.000000,43686.621094,2147200
2017-10-17,44500.000000,44540.000000,43550.000000,43700.000000,43085.203125,2247400
2017-10-18,43700.000000,43790.000000,42670.000000,42920.000000,42316.175781,2139200
2017-10-19,43250.000000,43590.000000,42710.000000,43530.000000,42917.593750,2368500
2017-10-20,43340.000000,43880.000000,43250.000000,43620.000000,43006.328125,1571800
2017-10-23,44060.000000,44080.000000,43660.000000,43710.000000,43095.058594,1435100
2017-10-24,43940.000000,44130.000000,43650.000000,44100.000000,43479.574219,1749500
2017-10-25,44380.000000,45300.000000,44000.000000,44140.000000,43519.015625,4790300
2017-10-26,43480.000000,43680.000000,42220.000000,42410.000000,41813.347656,4195400
2017-10-27,42830.000000,43080.000000,42160.000000,42980.000000,42375.332031,2341000
2017-10-30,42900.000000,43250.000000,42440.000000,42870.000000,42266.878906,2317300
2017-10-31,45000.000000,45970.000000,43760.000000,43800.000000,43183.792969,8270800
2017-11-01,44060.000000,44380.000000,43150.000000,43380.000000,42769.707031,3086300
2017-11-02,43450.000000,43560.000000,42370.000000,42950.000000,42345.753906,2789100
2017-11-03,42950.000000,42950.000000,42950.000000,42950.000000,42345.753906,0
2017-11-06,43250.000000,43370.000000,42350.000000,42520.000000,41921.800781,2079700
2017-11-07,42500.000000,42890.000000,42120.000000,42810.000000,42207.722656,2128200
2017-11-08,42810.000000,43560.000000,42640.000000,43450.000000,42838.718750,2338100
2017-11-09,43520.000000,43890.000000,42560.000000,43070.000000,42464.066406,2814900
2017-11-10,42510.000000,43630.000000,42370.000000,43300.000000,42690.828125,2561800
2017-11-13,43810.000000,44400.000000,43610.000000,44050.000000,43430.281250,2922900
2017-11-14,44150.000000,44970.000000,44130.000000,44780.000000,44150.007813,2704400
2017-11-15,45040.000000,45360.000000,42840.000000,43090.000000,42483.785156,4568500
2017-11-16,43220.000000,44870.000000,43100.000000,44790.000000,44159.871094,3966600
2017-11-17,45300.000000,45680.000000,44430.000000,44830.000000,44199.304688,3946000
2017-11-20,44840.000000,45260.000000,44550.000000,44770.000000,44140.152344,1928300
2017-11-21,45200.000000,45250.000000,44350.000000,44500.000000,43873.949219,2143800
2017-11-22,44750.000000,45200.000000,44610.000000,45010.000000,44376.769531,2321200
2017-11-23,45010.000000,45010.000000,45010.000000,45010.000000,44376.769531,0
2017-11-24,45180.000000,46610.000000,45100.000000,46610.000000,45954.265625,4601700
2017-11-27,47610.000000,48190.000000,47120.000000,47720.000000,47048.644531,4268700
2017-11-28,47200.000000,47620.000000,46760.000000,47080.000000,46417.652344,2571500
2017-11-29,47540.000000,47580.000000,46060.000000,46230.000000,45579.609375,2781000
2017-11-30,45610.000000,45680.000000,44610.000000,45200.000000,44564.101563,3587800
2017-12-01,45900.000000,45920.000000,44870.000000,45290.000000,44652.835938,2301300
2017-12-04,45100.000000,45200.000000,44380.000000,44440.000000,43814.792969,2186100
2017-12-05,43550.000000,43910.000000,42840.000000,43020.000000,42414.769531,2874300
2017-12-06,43290.000000,43900.000000,43020.000000,43160.000000,42552.800781,2758500
2017-12-07,43800.000000,44670.000000,43660.000000,44480.000000,43854.230469,2485100
2017-12-08,44900.000000,44980.000000,43590.000000,43710.000000,43095.058594,2471200
2017-12-11,43800.000000,44380.000000,43400.000000,44380.000000,43755.636719,1822300
2017-12-12,44380.000000,44380.000000,43710.000000,43900.000000,43282.390625,1536600
2017-12-13,43430.000000,44140.000000,43100.000000,43930.000000,43311.964844,2045600
2017-12-14,43700.000000,43800.000000,42800.000000,43010.000000,42404.910156,2012200
2017-12-15,42500.000000,43380.000000,42320.000000,43030.000000,42424.628906,2283300
2017-12-18,43230.000000,43260.000000,42440.000000,43030.000000,42424.628906,2082700
2017-12-19,42960.000000,43160.000000,42670.000000,42690.000000,42089.414063,1543100
2017-12-20,42660.000000,42800.000000,42090.000000,42150.000000,41557.007813,1865200
2017-12-21,41880.000000,42390.000000,41700.000000,42200.000000,41606.304688,1692000
2017-12-22,42020.000000,42760.000000,41880.000000,42310.000000,41714.757813,1738200
2017-12-25,42350.000000,42720.000000,42170.000000,42360.000000,41764.054688,983700
2017-12-26,42150.000000,42360.000000,41620.000000,41680.000000,41093.621094,1606400
2017-12-27,41310.000000,42250.000000,41300.000000,41970.000000,41379.542969,2109700
2017-12-28,42100.000000,42270.000000,41070.000000,41100.000000,40521.781250,1696200
2017-12-29,41100.000000,41470.000000,40970.000000,41190.000000,40610.515625,1452300
2018-01-01,41190.000000,41190.000000,41190.000000,41190.000000,40610.515625,0
2018-01-02,41190.000000,41190.000000,41190.000000,41190.000000,40610.515625,0
2018-01-03,41190.000000,41190.000000,41190.000000,41190.000000,40610.515625,0
2018-01-04,42120.000000,43250.000000,41820.000000,43210.000000,42602.097656,2917700
2018-01-05,43600.000000,43620.000000,42500.000000,42610.000000,42010.535156,2493900
2018-01-08,42610.000000,42610.000000,42610.000000,42610.000000,42010.535156,0
2018-01-09,43000.000000,43470.000000,42700.000000,43140.000000,42533.082031,2222100
2018-01-10,43390.000000,44300.000000,43000.000000,44230.000000,43607.746094,2446600
2018-01-11,43860.000000,44140.000000,43700.000000,44120.000000,43499.296875,1553600
2018-01-12,44410.000000,45060.000000,44320.000000,44620.000000,43992.257813,2340600
2018-01-15,44990.000000,45330.000000,44650.000000,44860.000000,44228.882813,1933600
2018-01-16,44900.000000,45220.000000,44300.000000,45110.000000,44475.367188,1873100
2018-01-17,44600.000000,45400.000000,44580.000000,45290.000000,44652.835938,1941800
2018-01-18,46260.000000,46800.000000,45800.000000,46360.000000,45707.781250,4549800
2018-01-19,47030.000000,48380.000000,47020.000000,48320.000000,47640.207031,5098000
2018-01-22,48150.000000,49200.000000,48110.000000,48450.000000,47768.378906,3836900
2018-01-23,48400.000000,49770.000000,48220.000000,49590.000000,48892.339844,3897900
2018-01-24,49600.000000,49980.000000,47950.000000,48640.000000,47955.703125,3954800
2018-01-25,47680.000000,48440.000000,47240.000000,47770.000000,47097.941406,3133100
2018-01-26,48370.000000,48540.000000,47910.000000,48230.000000,47551.472656,2092000
2018-01-29,48460.000000,48600.000000,47760.000000,47900.000000,47226.113281,1699700
2018-01-30,47800.000000,47800.000000,47010.000000,47010.000000,46348.636719,2030900
2018-01-31,46600.000000,48570.000000,46570.000000,47970.000000,47295.128906,3153500
2018-02-01,49800.000000,49800.000000,47250.000000,48220.000000,47541.613281,6367400
